id,raw_sentence,pun_type,pun_label
hom_261,They built a tree house together but then had a falling out .,homographic,1
hom_1698,"She was only a Fireman ' s daughter , but she ' s really going to blazes .",homographic,1
het_248,"' ' 3 . 14159265 , ' ' Tom said piously .",heterographic,1
het_1774,In a billiard hall life can be pretty rough at the wrong end of the queue .,heterographic,1
hom_1235,Make the best of a bad bargain .,homographic,0
het_700,Finding all possible logical relations between a finite collection of sets is not a matter of If but Venn .,heterographic,1
hom_1701,Musical composers can use lots of Note paper .,homographic,1
hom_1281,An artist with the military kept drawing enemy fire .,homographic,1
het_528,The proctologist reassured the patient that his condition could be rectified .,heterographic,1
hom_2208,Always trust a glue salesman . They tend to stick to their word .,homographic,1
het_883,"She was only a Butcher ' s daughter , but there wasn ' t much more she could loin .",heterographic,1
hom_1792,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .,homographic,1
het_1582,I was caught studying the periodic table in English class . It was an elementary mistake .,heterographic,1
hom_924,Saw makers losing money have to make lots of cuts .,homographic,1
hom_191,"OLD TRIGONOMETRY TEACHERS never die , they just lose their identities .",homographic,1
het_693,Dorothy and Toto found to their horror that tornadoes really could raze a house .,heterographic,1
hom_679,Midwives don ' t like to wear breeches .,homographic,1
hom_1757,"' ' I love hot dogs , ' ' said Tom with relish .",homographic,1
hom_1131,"I idiot - proof my programs , but along comes a bigger idiot .",homographic,0
hom_2048,"So , how ' s the flower business going ? Oh , it ' s blossoming quite nicely .",homographic,1
het_243,Use it or lose it .,heterographic,0
het_1115,A scientist who wanted a tattoo got a skin graph .,heterographic,1
het_1242,"' ' Another work week begins , ' ' said Tom mundanely .",heterographic,1
het_1673,"Least said , soonest mended .",heterographic,0
hom_1746,Many a mickle makes a muckle .,homographic,0
hom_1941,For a chemist disappointed in an experiment the reaction was on his face .,homographic,1
het_1481,"' ' You resemble a goat , ' ' said Tom satirically .",heterographic,1
het_254,The Vatican ' s supplier of duck eggs is elected by sacred balut .,heterographic,1
hom_710,In high school I recall having a beautiful but difficult math teacher . She was easy on the eyes and hard on the pupils !,homographic,1
hom_59,A big enough hammer can usually fix anything .,homographic,0
hom_167,The fault line had a splitting headache .,homographic,1
hom_1930,The trumpeter blew it while auditioning for the symphony .,homographic,1
hom_173,Animals are slaughtered for meat at a tender age .,homographic,1
het_1736,When the orchard owner went to trial he was judged by a jury of his pears .,heterographic,1
het_1223,"OS / 2 VirusScan - "" Windows found : Remove it ? [ Y / y ] """,heterographic,0
hom_98,"She was only a Wrestler ' s daughter , but you oughtta see her box . .",homographic,1
het_293,Abstinence makes the heart grow fonder,heterographic,1
het_1101,A chaplain on the sea leads the soldiers in their warship .,heterographic,1
het_3,"No , baby oil does NOT come from squeezing dead babies .",heterographic,0
hom_1163,"OLD GARAGEMEN never die , they just retire",homographic,1
hom_235,A woman who became queen considered it her crowning achievement .,homographic,1
hom_1226,A husband is a lover who pushed his luck too far .,homographic,0
hom_1089,A book is a friend .,homographic,0
hom_483,"OLD COUPON CLIPPERS never die , they just expire .",homographic,1
het_1574,"If things improve with age , I ' m nearly MAGNIFICENT !",heterographic,0
het_365,"I was going to study the work of Sigmund Freud , but I was too Jung to understand it .",heterographic,1
hom_568,He who lends to the poor gets interest from god,homographic,1
het_1418,"The celebration of the royal wedding progressed well into the night . As he stumbled outside to await his ride home one inebriated nobleman , attracted by the bright lights , made his way to the theater district and sat down below one of the brightly illuminated theater signs to await his car . The driver , unfamiliar with both the nobleman and the area , was instructed to look for a well - lit marquis .",heterographic,1
het_457,A bee keeper will sell you honey with swarm wishes .,heterographic,1
hom_1262,If you run through a screen door you ' ll strain yourself .,homographic,1
het_598,"Now , witness the power of this fully OPERATIONAL tagline !",heterographic,0
hom_1225,There was a sign on the lawn at a drug re - hab center that said ' Keep off the Grass ' .,homographic,1
het_1397,"My name is Shelly , I ' m an expert on mollusks",heterographic,1
het_1263,"Joy shared , joy doubled : sorrow shared , sorrow halved .",heterographic,0
het_1622,"Data got into so much trouble , her parents sent her packeting .",heterographic,1
het_1498,The church needs to be souled .,heterographic,1
het_1267,"He is my friend that succoreth me , not he that pitieth me .",heterographic,0
het_684,"When the creator of Tarzan wrote about Pellucidar and other Earth - core stories , was it Edgar Rice burrows ?",heterographic,1
het_841,He who laughs last . . . had to have it explained .,heterographic,0
het_519,"Company ' s coming , Tom guessed .",heterographic,1
het_1149,"Where vice goes before , vengeance follows after .",heterographic,0
hom_392,Nobel got a big bang out of it .,homographic,1
hom_315,"A boating accident between the yacht , Red Dawn , and the schooner , Blue Lagoon , left the survivors marooned .",homographic,1
hom_1400,"It was a sad day for the rattlesnake family , the time had come for the children to strike out on their own .",homographic,1
hom_1452,"I wanted to be a sonar technician , but it was out of my depth .",homographic,1
hom_769,I just got back from a statistical probability conference . It was average .,homographic,1
hom_169,"OLD DIVERS never die , they just flop .",homographic,1
hom_157,"OLD PLUMBERS never die , they just pipe down .",homographic,1
hom_1029,An apple a day keeps the doctor away .,homographic,0
het_33,"Let ' s all play an A , a C sharp , and an E , cried Tom ' s band with one accord .",heterographic,1
hom_299,"More haste , less speed .",homographic,0
hom_701,"She was only a Fruit vendor ' s daughter , but , my , she had big melons .",homographic,1
het_155,"If screwups were dollars , I ' d be a millionaire ! !",heterographic,0
hom_1519,"OLD TYPISTS never die , they just lose their touch .",homographic,1
hom_1458,Stamp out excessive postage prices .,homographic,1
het_236,The actors had one great movie after another . They were on a role .,heterographic,1
hom_537,Love is blind .,homographic,0
hom_515,Speed doesn ' t kill . Stopping very fast kills .,homographic,0
hom_2181,There was a sale at the fish market today . I went to see what was the catch .,homographic,1
hom_334,Why was the car embarrassed ? Because it had gas !,homographic,1
het_1096,"' ' It ' s become much bigger , ' ' said Tom with a groan .",heterographic,1
hom_439,Curiosity killed the cat .,homographic,0
het_219,If you ride a bus you have to pay your fare share .,heterographic,1
het_1599,"From the middle of the Pacific , the shipwrecked survivor found his way to the California coast purely by occident .",heterographic,1
het_1194,"She was only a Quarryman ' s daughter , but she took everything for granite .",heterographic,1
hom_758,"OLD KENTUCKY FRIED CHICKEN FRANCHISERS never die , they just chicken out .",homographic,1
het_1493,Less is more .,heterographic,0
het_1695,He laughs best who laughs last .,heterographic,0
het_41,Desperate times call for desperate measures .,heterographic,0
hom_1463,Highways today are much better than they were many years ago and there are lots of concrete examples of it .,homographic,1
hom_1710,Home is where the heart is .,homographic,0
het_259,"When the father found he had septuplets , he could hardly believe his own census .",heterographic,1
het_1540,It is an ill bird that fouls its own nest .,heterographic,0
het_302,The Jedi Knight traded in his light saber for a light dagger . He had gone over to the dirk side .,heterographic,1
hom_1979,"Old quarterbacks never die , they just pass away .",homographic,1
hom_1127,"The math professor liked even numbers , but only the odd one .",homographic,1
het_1554,Safety goggles were invented by a peripheral visionary .,heterographic,1
hom_2007,2 Rules for Success : Rule # 1 : Never reveal everything you know .,homographic,0
hom_2123,LSD : Virtual Reality without all the fancy hardware,homographic,0
hom_2065,"' ' This wind is awful , ' ' blustered Tom .",homographic,1
het_362,"It wasn ’ t the apple on the tree , but the pair beneath it .",heterographic,1
hom_781,""" Ummm , trouble with grammar have I ? Yes ! "" - - Yoda",homographic,0
het_1345,When the fog burns off it won ' t be mist .,heterographic,1
hom_556,"OLD SOCCER PLAYERS never die , they just lose their kick .",homographic,1
hom_675,"Pencils could be made with erasers at both ends , but what would be the point ?",homographic,1
hom_499,Who lives by hope will die of hunger .,homographic,0
hom_1202,The eye looks but it is the mind that sees .,homographic,0
het_400,"I tried to record an album in a reptile shop , but there was a terrible gecko .",heterographic,1
het_1314,I pricked my finger badly while trying to find a needle in my wife ' s sewing box . It was a crewel turn of events .,heterographic,1
hom_1624,"OLD BUTCHERS never die , they just get disjointed .",homographic,1
hom_1205,"If there is no God , who pops up the next Kleenex ?",homographic,0
het_498,"Although he perfected his comic routines on the mainland , his best audiences were in the aisles .",heterographic,1
het_1083,Honk if you love obscene gestures .,heterographic,0
hom_1660,He died leaving 100 clocks . His son is winding up the estate .,homographic,1
hom_249,Missing the wood for the trees .,homographic,0
het_1483,"' ' I ' m going after that red fish , ' ' said Tom erringly .",heterographic,1
